,49,99.1,178.89,,,,,48,208.5,353.69,,,,,43,279.1918605,253.4709302,,,,,52,98.65384615,124.3461538,,,,,43,224.5872093,214.0290698,16,215.8125,213.4375,43,224.5872093,214.0290698,44,226.3863636,205.0454545,,29,377.65,284.82,30,387.3833333,286.2833333,,23,71.9673913,304.6630435,26,66.05769231,299.1730769,,33,65.39,117.99,24,73.83333333,118.6666667,,26,206.83,238.67,45,213.8611111,230.7055556,,24,135.4166667,99.875,24,136.1666667,107.5416667,28,143.4642857,92.39285714,,25,147.87,288.79,25,138.63,280.31,,28,210.1785714,310.4285714,34,231.0441176,304.8382353,,19,97.96052632,334.1184211,23,90.14130435,317.7065217,,30,189.42,404.75,19,205.1184211,394.2763158,,29,313.06,260.85,28,324.25,248.75
,46,99.25,178.84,,,,,49,208.53,354.12,,,,,46,278.9456522,253.9021739,,,,,50,98.63,125.11,,,,,45,224.6388889,213.8166667,13,215.3653846,213.1346154,45,224.6388889,213.8166667,47,226.7074468,205.2819149,,56,386.4285714,282.8214286,,,,,27,72.34259259,305.0092593,24,66.45833333,299.9583333,,31,65.4,117.69,28,73.14285714,120.25,,24,207.92,238.71,39,213.6730769,230.3141026,,25,136.35,99.47,29,137.2672414,106.8534483,33,143.3863636,91.99242424,,27,148.1574074,288.3055556,25,138.75,280.43,,30,209.3833333,310.1166667,39,229.8782051,305.6987179,,27,98.30555556,333.9722222,24,90.41666667,317.625,,26,189.87,404.9,24,204.875,393.4166667,,28,313.07,260.75,33,324.5075758,248.5681818
,43,98.89,178.68,,,,,52,208.29,353.38,,,,,52,279.4615385,254.1730769,,,,,50,98.67,125.11,,,,,44,224.7272727,213.6363636,14,215.1785714,212.75,44,224.7272727,213.6363636,50,226.73,204.79,,62,387.3790323,281.9435484,,,,,29,71.92241379,304.6465517,23,66.75,299.576087,,34,66.25,117.1,26,73.44230769,119.9423077,,29,207.58,237.85,45,213.8166667,229.8833333,,22,136.9044944,98.81460674,32,137.8837209,105.8372093,29,143.4396552,91.64655172,,23,147.4891304,288.3586957,22,138.6590909,280.6590909,,28,209.3214286,310.4642857,35,229.4928571,306.0071429,,25,97.71,334.15,28,90.07142857,317.25,,31,189.17,404.59,22,204.8409091,393.8409091,,30,313.78,260.32,36,324.8611111,248.4166667
,43,98.4,178.59,,,,,54,208.44,353.1,,,,,49,279.5867347,252.9540816,,,,,50,98.67,124.59,,,,,43,224.8430233,213.3546512,15,215.15,212.8166667,43,224.8430233,213.3546512,49,226.8112245,204.3010204,,60,387.3333333,281.5,,,,,25,72.18181818,304.2121212,30,67.35714286,299.5504202,,33,66.39,116.48,28,73.03571429,119.6428571,,26,206.98,237.83,38,213.4605263,229.3552632,,22,136.8409091,98.11363636,35,137.8071429,105.4071429,28,143.6785714,91.53571429,,23,147.7934783,287.8369565,27,137.9722222,280.8981481,,31,209.2983871,310.0725806,39,230.3141026,305.8525641,,27,96.93518519,334.3425926,27,89.49074074,316.6759259,,30,189.12,404.12,20,204.65,393.8,,27,313.34,259.82,29,324.3017241,247.0603448
,43,98.49,178.98,,,,,46,208.21,352.6,,,,,49,279.0561224,252.3010204,,,,,49,98.58673469,124.1785714,,,,,39,224.9038462,212.9294872,19,214.6447368,211.75,39,224.9038462,212.9294872,49,226.6071429,204.0153061,,58,387.6293103,280.9224138,,,,,26,70.38834951,303.6990291,21,66.84705882,298.4823529,,38,66.04,116.12,30,73.08333333,119.9166667,,35,207.86,237.78,40,213.4,229.15,,21,137.1309524,98.17857143,29,137.4741379,105.3706897,27,143.6388889,91.08333333,,28,147.25,287.8928571,28,137.1071429,280.3928571,,26,208.75,309.6346154,38,230.3552632,306.5394737,,25,95.95,334.31,25,89.75,316.43,,30,189.12,404.12,18,204.25,394.3055556,,32,313.25,259.25,31,323.75,246.5241935
,40,98,178.78,,,,,42,207.87,351.94,,,,,53,279.4669811,252.4481132,,,,,43,98.77325581,123.2848837,,,,,40,224.875,212.975,14,215.0357143,212.25,40,224.875,212.975,44,226.6590909,203.7045455,,68,387.6617647,280.3529412,,,,,50,68.13,300.85,,,,,35,66.29,115.95,28,72.67857143,119.6071429,,35,208.24,237.52,38,212.9868421,228.6710526,,23,137.2282609,98.48913043,31,137.0122951,105.3278689,27,143.8240741,91.00925926,,22,147.25,288.1136364,29,137.0603448,279.6465517,,29,209.1637931,309.612069,35,229.5214286,306.1214286,,28,96.03571429,333.4642857,24,89.41666667,315.625,,31,189.2,404.4,18,204.1388889,394.5277778,,32,312.91,259.28,31,323.7177419,246.0080645
,49,97.77,177.55,,,,,42,207.35,350.8,,,,,56,279.6607143,252.1428571,,,,,50,98.95,122.73,,,,,38,225.3815789,212.0131579,12,214.75,211.25,38,225.3815789,212.0131579,45,226.3055556,203.0388889,,63,387.8293651,279.9404762,,,,,50,68.01,300.55,,,,,35,66,115.19,32,71.89147287,119.7906977,,32,207.41,237.16,37,213.2094595,228.4256757,,24,137.875,96.95833333,31,137.1048387,104.7177419,25,144.55,90.99,,30,146.3166667,286.75,29,135.612069,279.1637931,,38,209.8289474,309.4078947,36,227.3611111,304.8888889,,32,95.5,334.15625,27,89.00925926,315.1574074,,30,189.35,403.72,24,203.7083333,393.2916667,,32,311.91,258.44,31,322.5241935,245.3306452
,43,97.68,177.19,,,,,43,207.28,350.47,,,,,52,278.8846154,251.7307692,,,,,50,98.75,122.87,,,,,42,225.6785714,211.4404762,14,214.4642857,211.25,42,225.6785714,211.4404762,43,225.8197674,202.4011628,,57,387.8201754,279.6798246,,,,,52,67.94230769,299.8461538,,,,,37,65.48,115.45,29,72.1637931,119.1982759,,27,207.19,236.53,39,212.6217949,228.6217949,,26,138.3653846,97.32692308,32,136.84375,104.53125,27,144.1203704,90.34259259,,26,146.1346154,286.2884615,29,135.5086207,278.9224138,,36,209.4444444,309.25,34,227.4852941,303.75,,27,95.34259259,334.6759259,24,89.08333333,314.875,,31,189.3,403.46,21,203.75,393.75,,32,312.16,257.91,37,321.9391892,245.5067568
,42,96.94,177.13,,,,,48,207.21,350.65,,,,,55,278.9136364,251.75,,,,,49,99.1377551,122.5663265,,,,,39,226.0064103,211.3141026,13,214.3653846,211.3653846,39,226.0064103,211.3141026,47,225.962766,202.6861702,,55,387.4590909,278.9681818,,,,,48,67.85416667,299.5625,,,,,35,65.52,115.18,22,72.65909091,118.6590909,,29,207.09,236.03,44,212.8409091,228.5454545,,25,138.43,97.31,27,136.5277778,104.4537037,24,144.0833333,89.875,,29,145.8189655,285.5086207,28,135.5714286,279.0714286,,38,209.8552632,309.25,35,227.4357143,303.8357143,,25,95.75,335.07,26,88.25,313.5192308,,32,188.91,403.41,25,203.99,393.15,,27,312.68,257.16,31,322.1693548,245.2016129
,42,96.56,176.96,,,,,44,206.95,350.77,,,,,54,278.8611111,251.787037,,,,,46,99.18478261,121.7065217,,,,,42,226.1071429,211.6309524,17,214.3382353,210.6323529,42,226.1071429,211.6309524,48,226.2291667,202.8125,,59,387.4279661,278.5466102,,,,,49,67.07653061,298.0765306,,,,,35,65.15,115.09,21,71.94047619,118.702381,,29,207.47,235.92,45,212.9944444,227.9055556,,22,138.6611111,96.72222222,30,136.9833333,103.3833333,31,144.0080645,89.36290323,,25,145.2806122,284.9285714,29,135.4396552,278.8534483,,34,209.4558824,309.25,40,227.125,304.35,,27,95.49074074,334.3055556,26,87.44230769,313.8653846,,29,188.34,402.68,23,203.9673913,392.7934783,,26,312.87,256.75,34,322.3970588,244.9264706
,41,96.41,176.75,,,,,40,207.25,349.95,,,,,52,278.7692308,251.6538462,,,,,51,98.63235294,121.7303922,,,,,37,225.3986486,211.5067568,15,214.35,210.35,37,225.3986486,211.5067568,48,225.9375,202.5833333,,60,386.7833333,278.5333333,,,,,48,66.79166667,298.0625,,,,,37,65.45,114.59,24,71.875,117.4166667,,28,207.5,235.71,44,212.9318182,227.7954545,,21,137.4404762,96.16666667,39,137.1346154,102.9294872,26,143.0961538,89.09615385,,27,145.3796296,284.8981481,25,135.51,278.95,,32,208.96875,309.125,36,226.7222222,304,,28,95.92857143,334.6071429,4.25,81.02941176,320.7941176,,30,188.68,402.85,22,204.25,392.25,,26,312.75,256.87,34,322.0147059,244.5147059
,42,95.73,175.42,,,,,44,207.57,349.52,,,,,54,279.1574074,250.3240741,,,,,49,98.21938776,121.6887755,,,,,38,225.0657895,210.9078947,14,214.25,210.25,38,225.0657895,210.9078947,40,225.375,201.65,,58,386.4741379,278.1465517,,,,,47,65.7287234,297.8351064,,,,,38,64.48,114.49,26,71.52380952,116.5904762,,32,207.78,235.41,41,213.7256098,227.8719512,,25,137.19,93.95,31,136.5887097,101.9758065,28,143.25,89.25,,22,145.5055556,284.3,27,135.3796296,278.0092593,,31,208.9435484,308.6532258,35,227.3214286,303.0357143,,25,95.71,334.51,24,86.29166667,313.5,,32,188.06,401.91,30,203.7833333,391.85,,35,311.12,255.98,32,321.625,243.28125
